Subject	Phase	ADL	time
20	3.0	8.0	6.541
11	1.0	25.0	2.34
4	2.0	21.0	19.011
18	2.0	22.0	3.31
13	2.0	18.0	3.85
16	2.0	11.0	2.96
22	2.0	14.0	8.311
2	2.0	21.0	18.201
16	2.0	6.0	4.461
4	3.0	6.0	12.731
2	3.0	14.0	18.211
9	2.0	20.0	3.09
21	2.0	13.0	4.06
7	2.0	19.0	9.601
9	2.0	10.0	3.24
14	1.0	25.0	1.1
17	2.0	18.0	5.821
21	2.0	23.0	6.481
15	3.0	2.0	4.781
16	2.0	17.0	12.861
2	2.0	10.0	15.021
1	2.0	21.0	7.131
9	1.0	1.0	1.79
12	2.0	6.0	10.451
5	3.0	13.0	9.051
10	2.0	24.0	5.471
17	2.0	21.0	23.141
7	2.0	17.0	4.02
5	2.0	17.0	11.751
5	2.0	21.0	16.861
22	2.0	7.0	6.511
11	2.0	24.0	5.481
2	2.0	15.0	12.721
7	2.0	17.0	24.501
1	2.0	21.0	4.911
1	2.0	12.0	3.03
21	2.0	16.0	10.981
17	2.0	17.0	24.231
21	2.0	11.0	4.551
1	2.0	17.0	9.531
2	3.0	17.0	26.521
21	2.0	20.0	3.32
22	2.0	17.0	6.301
5	2.0	22.0	6.981
4	3.0	6.0	12.721
3	2.0	1.0	3.87
9	2.0	16.0	7.981
10	3.0	4.0	7.041
12	2.0	13.0	7.791
9	2.0	23.0	5.221
18	2.0	21.0	9.581
3	2.0	15.0	14.841
18	3.0	13.0	10.191
2	2.0	17.0	15.201
10	2.0	19.0	18.471
3	3.0	26.0	11.201
3	2.0	22.0	6.341
8	2.0	15.0	10.461
7	1.0	4.0	1.88
1	3.0	6.0	13.061
19	3.0	9.0	5.901
11	3.0	4.0	7.461
18	2.0	7.0	8.521
20	2.0	26.0	4.701
2	2.0	11.0	9.701
16	2.0	19.0	12.461
16	1.0	2.0	1.9
15	2.0	26.0	10.031
18	2.0	16.0	4.621
12	2.0	16.0	6.931
1	2.0	6.0	8.291
13	2.0	9.0	2.55
7	2.0	19.0	10.771
6	2.0	15.0	12.061
20	2.0	22.0	5.391
22	2.0	12.0	3.83
19	3.0	22.0	6.961
2	3.0	19.0	18.111
1	2.0	13.0	6.311
16	2.0	16.0	5.961
16	2.0	19.0	21.801
17	3.0	13.0	10.391
20	2.0	1.0	3.77
7	3.0	2.0	6.991
14	2.0	11.0	7.681
13	2.0	12.0	9.711
8	1.0	20.0	1.74
9	3.0	22.0	10.391
21	3.0	12.0	10.991
2	2.0	22.0	10.031
6	2.0	19.0	10.141
17	2.0	17.0	23.431
10	2.0	16.0	5.871
2	2.0	17.0	19.931
21	2.0	15.0	3.36
21	2.0	16.0	4.551
9	2.0	16.0	3.32
2	2.0	21.0	14.541
5	2.0	6.0	9.531
15	2.0	21.0	17.071
21	2.0	19.0	9.131
17	3.0	9.0	5.981
1	2.0	10.0	5.721
14	2.0	18.0	4.1
11	2.0	17.0	14.321
6	3.0	20.0	5.771
10	2.0	15.0	8.951
10	2.0	14.0	8.381
8	3.0	26.0	8.751
14	2.0	15.0	7.011
14	2.0	18.0	5.681
16	2.0	26.0	5.131
8	3.0	10.0	10.551
10	2.0	14.0	9.451
11	3.0	17.0	27.001
7	2.0	15.0	2.59
10	2.0	10.0	10.851
3	3.0	6.0	11.601
15	3.0	3.0	7.961
16	1.0	17.0	1.64
13	3.0	19.0	19.221
1	2.0	15.0	7.541
8	2.0	17.0	18.161
16	2.0	5.0	3.74
2	2.0	21.0	17.501
20	2.0	26.0	7.541
18	2.0	17.0	12.891
16	2.0	2.0	3.27
4	3.0	3.0	7.411
1	1.0	13.0	2.9
2	2.0	14.0	16.121
16	2.0	14.0	14.471
7	1.0	16.0	2.17
14	1.0	9.0	2.16
2	2.0	12.0	5.531
2	3.0	22.0	12.551
22	2.0	13.0	2.97
19	2.0	15.0	12.861
16	2.0	7.0	7.921
2	2.0	17.0	20.761
6	2.0	12.0	5.001
4	2.0	17.0	11.601
3	2.0	10.0	10.861
1	2.0	17.0	20.001
1	2.0	26.0	5.291
7	3.0	13.0	8.371
7	3.0	25.0	7.731
20	2.0	19.0	9.191
5	3.0	13.0	10.681
8	2.0	19.0	3.42
21	2.0	1.0	3.46
10	3.0	14.0	13.061
15	1.0	14.0	2.04
1	2.0	19.0	13.131
9	2.0	4.0	3.38
11	2.0	21.0	9.981
7	2.0	16.0	6.501
18	3.0	2.0	6.521
2	2.0	24.0	11.701
15	2.0	10.0	2.24
16	2.0	14.0	11.931
2	2.0	11.0	5.411
14	2.0	15.0	4.561
5	3.0	13.0	9.551
20	2.0	19.0	15.961
7	2.0	20.0	2.95
8	2.0	10.0	8.091
3	3.0	3.0	7.631
10	2.0	7.0	6.031
11	3.0	11.0	11.581
7	2.0	19.0	4.211
2	2.0	8.0	4.781
10	2.0	19.0	15.141
8	2.0	17.0	6.871
9	2.0	20.0	4.371
1	2.0	6.0	4.971
5	1.0	8.0	2.77
3	2.0	17.0	14.671
22	2.0	17.0	17.011
15	2.0	7.0	5.131
8	2.0	17.0	15.081
11	2.0	4.0	3.02
12	2.0	19.0	5.061
9	2.0	22.0	6.251
5	2.0	18.0	6.611
10	2.0	6.0	5.721
1	2.0	12.0	4.481
19	1.0	24.0	1.88
5	2.0	6.0	7.511
12	2.0	15.0	6.911
2	2.0	21.0	22.811
6	2.0	16.0	5.141
11	2.0	10.0	3.69
22	2.0	17.0	10.731
2	1.0	1.0	2.86
9	2.0	26.0	6.901
9	3.0	16.0	9.201
16	2.0	12.0	4.12
20	3.0	19.0	19.161
21	3.0	7.0	11.751
13	2.0	24.0	8.311
18	2.0	21.0	2.96
14	1.0	13.0	1.13
20	2.0	15.0	8.341
11	2.0	26.0	3.93
11	2.0	3.0	4.731
21	2.0	24.0	2.55
2	2.0	20.0	6.381
14	2.0	24.0	2.53
4	2.0	17.0	16.181
15	2.0	26.0	2.26
2	2.0	17.0	10.411
3	2.0	14.0	12.781
11	2.0	17.0	12.581
18	2.0	19.0	2.7
15	2.0	17.0	11.581
2	2.0	21.0	6.711
9	2.0	26.0	6.711
11	2.0	21.0	14.481
2	2.0	19.0	5.281
3	2.0	11.0	13.161
4	2.0	17.0	16.991
1	2.0	18.0	4.671
4	2.0	12.0	4.171
3	2.0	22.0	3.41
6	2.0	7.0	2.91
14	2.0	18.0	3.86
21	3.0	2.0	7.471
7	2.0	17.0	14.721
6	2.0	11.0	6.011
19	2.0	21.0	8.301
22	1.0	8.0	1.83
13	2.0	17.0	3.64
20	3.0	15.0	17.651
7	2.0	21.0	7.711
7	2.0	10.0	12.561
1	1.0	26.0	1.68
4	2.0	22.0	7.861
19	2.0	10.0	2.39
22	2.0	4.0	5.881
7	2.0	10.0	12.601
12	2.0	16.0	6.821
18	2.0	21.0	2.54
18	2.0	26.0	8.261
14	2.0	21.0	9.821
7	2.0	17.0	12.681
11	2.0	26.0	3.34
5	2.0	21.0	3.34
17	2.0	7.0	6.811
13	2.0	6.0	6.961
17	2.0	6.0	14.261
22	2.0	24.0	3.16
20	3.0	5.0	6.631
11	2.0	2.0	2.63
20	1.0	24.0	2.43
15	2.0	26.0	2.24
12	2.0	19.0	9.991
11	2.0	6.0	10.691
22	2.0	10.0	11.621
7	3.0	2.0	7.561
2	2.0	21.0	21.171
3	2.0	26.0	4.971
16	2.0	17.0	2.86
3	3.0	16.0	10.371
10	1.0	11.0	1.71
13	2.0	17.0	7.281
7	3.0	22.0	10.631
10	2.0	10.0	4.941
11	2.0	22.0	5.891
10	2.0	5.0	4.11
6	2.0	13.0	2.51
21	2.0	13.0	6.561
19	2.0	15.0	11.861
19	3.0	15.0	15.151
14	3.0	21.0	16.021
8	2.0	14.0	7.781
14	2.0	11.0	7.821
20	2.0	24.0	4.07
16	2.0	8.0	2.99
12	2.0	21.0	18.381
10	2.0	14.0	7.301
8	1.0	3.0	1.84
13	2.0	7.0	4.06
20	2.0	7.0	4.761
4	2.0	15.0	2.58
13	2.0	19.0	14.991
11	2.0	21.0	10.681
18	1.0	2.0	2.44
13	2.0	19.0	17.231
14	2.0	21.0	13.361
14	3.0	23.0	9.271
12	2.0	14.0	4.261
18	2.0	23.0	4.14
10	3.0	17.0	22.371
18	2.0	17.0	6.151
1	2.0	19.0	13.011
6	3.0	2.0	6.341
22	2.0	17.0	6.111
3	1.0	21.0	2.41
6	2.0	26.0	5.071
2	1.0	25.0	2.45
21	2.0	19.0	5.461
1	2.0	19.0	4.251
15	2.0	20.0	6.551
7	2.0	14.0	9.001
18	2.0	11.0	8.771
7	2.0	15.0	15.251
18	2.0	19.0	3.92
2	2.0	14.0	7.421
18	1.0	11.0	1.9
1	2.0	20.0	2.75
20	2.0	19.0	15.411
5	2.0	23.0	4.971
19	2.0	16.0	6.231
20	2.0	26.0	8.121
8	2.0	17.0	17.541
3	2.0	19.0	12.161
13	3.0	13.0	8.031
1	2.0	17.0	13.111
11	2.0	19.0	7.931
7	2.0	18.0	5.081
13	2.0	24.0	5.551
16	3.0	10.0	11.741
14	2.0	7.0	8.831
21	1.0	5.0	2.52
4	2.0	17.0	5.031
16	2.0	6.0	6.191
8	2.0	6.0	3.91
20	3.0	3.0	6.661
7	2.0	16.0	5.891
11	2.0	11.0	9.841
13	2.0	24.0	7.661
5	2.0	18.0	6.071
21	1.0	8.0	2.41
1	2.0	21.0	5.221
5	3.0	14.0	17.321
7	3.0	15.0	16.441
21	1.0	17.0	2.02
1	1.0	9.0	2.4
18	2.0	21.0	2.47
12	2.0	26.0	6.141
16	2.0	17.0	3.88
22	1.0	11.0	2.16
13	2.0	7.0	6.561
8	3.0	26.0	9.261
9	2.0	6.0	6.771
18	2.0	10.0	7.411
4	2.0	17.0	6.921
21	2.0	6.0	7.601
17	2.0	16.0	7.231
22	2.0	22.0	5.541
14	2.0	11.0	4.711
18	2.0	6.0	14.481
4	3.0	10.0	12.751
18	2.0	10.0	13.881
12	2.0	15.0	8.211
3	2.0	10.0	5.291
17	2.0	26.0	4.711
2	3.0	14.0	17.401
21	3.0	17.0	21.291
1	2.0	21.0	4.521
8	2.0	21.0	16.431
21	2.0	19.0	17.601
14	1.0	12.0	2.06
10	1.0	1.0	0.97
5	2.0	1.0	3.43
14	2.0	22.0	4.781
19	1.0	7.0	1.87
10	2.0	15.0	5.521
16	2.0	6.0	9.391
15	1.0	14.0	2.03
10	3.0	26.0	10.941
2	2.0	6.0	3.24
15	3.0	25.0	8.381
12	2.0	8.0	5.481
17	3.0	25.0	8.451
6	3.0	11.0	8.831
1	2.0	3.0	3.92
17	1.0	5.0	2.76
10	2.0	8.0	2.49
11	2.0	11.0	8.391
7	2.0	24.0	6.271
2	2.0	25.0	10.621
3	2.0	11.0	8.211
12	2.0	4.0	2.91
18	2.0	21.0	6.511
20	2.0	16.0	4.621
10	3.0	5.0	5.081
8	1.0	2.0	1.58
1	2.0	7.0	4.811
12	2.0	15.0	11.081
6	2.0	7.0	5.731
11	2.0	17.0	11.761
1	2.0	15.0	5.311
4	2.0	15.0	8.201
18	2.0	26.0	9.771
18	2.0	17.0	20.761
2	2.0	17.0	25.571
4	2.0	14.0	5.881
22	2.0	7.0	12.241
21	2.0	17.0	11.751
4	1.0	14.0	2.48
4	2.0	12.0	4.981
7	2.0	13.0	4.781
19	2.0	19.0	11.601
17	2.0	15.0	20.481
12	1.0	10.0	2.34
14	2.0	16.0	6.841
15	2.0	18.0	5.191
7	2.0	24.0	9.461
8	2.0	6.0	2.54
10	2.0	25.0	6.321
17	2.0	12.0	4.551
18	2.0	21.0	10.221
14	2.0	17.0	7.181
16	1.0	15.0	1.66
4	1.0	18.0	1.96
8	1.0	23.0	1.4
16	2.0	12.0	2.68
7	1.0	19.0	2.44
10	2.0	19.0	22.491
16	1.0	9.0	2.09
11	2.0	23.0	4.221
11	2.0	22.0	7.721
15	2.0	2.0	3.66
10	3.0	24.0	9.371
12	2.0	18.0	5.681
2	2.0	24.0	11.681
11	2.0	14.0	8.151
22	2.0	11.0	5.641
12	1.0	10.0	1.96
16	2.0	16.0	6.161
3	2.0	17.0	7.391
6	2.0	17.0	13.871
6	3.0	25.0	7.991
17	2.0	26.0	5.201
5	2.0	23.0	6.881
15	2.0	21.0	8.481
7	1.0	21.0	1.93
10	2.0	19.0	24.931
10	2.0	17.0	8.691
17	2.0	17.0	14.201
10	2.0	21.0	3.66
11	2.0	11.0	9.541
4	2.0	21.0	17.381
17	2.0	14.0	8.641
14	2.0	22.0	7.881
19	3.0	4.0	6.911
17	2.0	22.0	3.67
7	2.0	7.0	12.141
5	1.0	20.0	2.36
19	2.0	23.0	7.901
7	2.0	4.0	3.96
15	2.0	13.0	12.551
8	2.0	7.0	7.211
19	2.0	21.0	16.261
12	2.0	15.0	11.061
20	2.0	13.0	6.151
13	2.0	19.0	8.711
8	1.0	19.0	1.18
6	2.0	15.0	10.001
10	2.0	12.0	10.671
22	2.0	15.0	13.881
9	3.0	24.0	12.701
2	2.0	12.0	11.341
17	2.0	3.0	4.471
3	2.0	10.0	10.981
21	2.0	17.0	6.731
4	3.0	23.0	10.131
12	2.0	6.0	5.311
18	2.0	21.0	11.281
16	3.0	1.0	5.501
5	3.0	3.0	8.061
7	1.0	12.0	2.68
8	2.0	15.0	7.701
18	3.0	25.0	7.311
19	1.0	1.0	2.74
18	2.0	24.0	8.041
11	2.0	5.0	2.83
1	2.0	21.0	18.901
19	2.0	24.0	4.981
16	2.0	13.0	2.67
10	2.0	25.0	3.64
4	2.0	6.0	7.891
6	3.0	1.0	4.511
14	2.0	26.0	3.28
15	2.0	23.0	5.271
6	2.0	18.0	6.191
15	2.0	15.0	10.171
20	2.0	10.0	8.431
11	2.0	17.0	10.081
15	3.0	3.0	6.631
17	1.0	13.0	1.99
10	2.0	19.0	21.491
17	2.0	14.0	11.721
22	2.0	18.0	4.951
10	2.0	19.0	24.431
9	2.0	7.0	4.751
7	2.0	3.0	4.941
16	3.0	21.0	21.931
18	1.0	22.0	3.0
15	2.0	13.0	6.741
6	2.0	6.0	7.221
18	3.0	3.0	7.221
8	2.0	15.0	14.281
8	2.0	12.0	5.251
22	2.0	14.0	13.601
16	3.0	7.0	10.471
18	3.0	18.0	7.341
14	2.0	13.0	2.7
7	2.0	10.0	6.551
11	2.0	8.0	7.051
5	2.0	24.0	7.721
1	2.0	3.0	3.66
10	2.0	23.0	4.181
16	1.0	8.0	1.68
22	2.0	15.0	7.091
12	2.0	16.0	5.561
7	3.0	4.0	6.601
19	2.0	21.0	10.661
15	2.0	23.0	9.501
10	2.0	12.0	6.221
13	3.0	3.0	5.791
21	2.0	7.0	10.541
12	2.0	7.0	6.651
8	2.0	15.0	14.971
5	3.0	15.0	14.651
3	2.0	4.0	6.271
1	2.0	25.0	3.19
11	2.0	4.0	4.761
10	2.0	23.0	4.151
10	2.0	4.0	3.24
8	2.0	4.0	4.501
17	2.0	25.0	3.38
18	2.0	23.0	7.191
11	2.0	4.0	6.071
7	2.0	21.0	13.181
18	2.0	6.0	9.601
18	2.0	17.0	12.171
12	2.0	8.0	6.581
13	2.0	17.0	14.141
6	2.0	10.0	6.851
22	2.0	6.0	10.021
18	2.0	17.0	17.991
3	1.0	13.0	2.06
12	2.0	19.0	14.371
2	2.0	16.0	8.321
19	2.0	17.0	9.291
22	2.0	20.0	6.081
13	2.0	21.0	11.541
13	2.0	15.0	9.421
19	1.0	5.0	1.69
16	2.0	12.0	6.501
1	2.0	10.0	3.16
11	2.0	6.0	5.071
18	2.0	26.0	6.871
6	2.0	26.0	3.49
17	3.0	4.0	9.051
7	3.0	22.0	9.281
13	1.0	14.0	1.71
4	1.0	9.0	3.16
4	2.0	24.0	5.441
8	2.0	14.0	6.731
21	3.0	20.0	6.771
11	3.0	26.0	10.901
5	3.0	5.0	7.661
9	3.0	13.0	9.911
16	2.0	7.0	4.411
14	2.0	26.0	6.471
8	2.0	15.0	9.701
9	2.0	17.0	8.041
15	2.0	26.0	9.811
21	2.0	26.0	9.041
20	2.0	24.0	3.59
15	2.0	21.0	4.821
8	2.0	23.0	5.741
13	2.0	14.0	4.651
21	2.0	10.0	3.69
20	2.0	8.0	3.65
19	3.0	17.0	21.101
8	2.0	17.0	17.771
4	2.0	13.0	7.481
7	2.0	20.0	4.531
11	1.0	7.0	1.94
2	2.0	15.0	16.921
13	2.0	21.0	1.54
14	2.0	15.0	4.541
13	2.0	13.0	4.391
19	2.0	3.0	4.251
12	2.0	7.0	3.2
19	2.0	26.0	4.811
9	3.0	26.0	11.361
17	2.0	24.0	8.511
6	2.0	13.0	2.98
5	2.0	6.0	9.551
10	2.0	7.0	6.021
12	2.0	18.0	4.401
1	2.0	21.0	22.621
22	2.0	19.0	6.011
2	3.0	19.0	18.121
11	2.0	17.0	3.83
14	2.0	26.0	2.61
10	3.0	9.0	3.62
2	2.0	6.0	4.371
17	2.0	7.0	9.521
5	2.0	16.0	8.971
10	3.0	12.0	11.991
8	2.0	7.0	5.671
10	2.0	25.0	6.941
1	2.0	13.0	3.81
14	2.0	12.0	7.711
3	1.0	11.0	1.51
2	2.0	17.0	20.171
16	2.0	5.0	2.97
3	2.0	24.0	4.851
16	2.0	16.0	2.77
21	2.0	7.0	2.18
18	1.0	4.0	2.06
1	1.0	19.0	2.37
18	2.0	13.0	5.061
20	3.0	24.0	7.511
18	2.0	21.0	14.361
3	2.0	14.0	11.601
22	3.0	24.0	9.251
4	2.0	25.0	4.461
18	2.0	26.0	4.331
17	2.0	6.0	13.021
20	2.0	19.0	17.601
12	2.0	26.0	4.861
2	2.0	2.0	4.601
2	2.0	26.0	5.431
5	2.0	10.0	5.201
12	1.0	25.0	2.86
8	1.0	10.0	1.67
8	2.0	6.0	5.411
13	2.0	10.0	10.401
10	2.0	19.0	10.861
9	2.0	11.0	5.771
18	2.0	25.0	6.241
9	2.0	20.0	4.06
10	2.0	21.0	7.891
6	2.0	22.0	7.301
12	3.0	6.0	15.181
10	2.0	14.0	12.491
2	2.0	17.0	25.101
5	2.0	19.0	10.211
11	2.0	26.0	2.5
3	2.0	6.0	2.43
5	2.0	17.0	28.221
9	3.0	17.0	20.211
4	2.0	15.0	9.081
9	1.0	9.0	2.41
19	2.0	12.0	8.501
7	3.0	20.0	8.281
12	2.0	26.0	9.421
20	2.0	7.0	5.771
11	2.0	25.0	5.331
14	3.0	3.0	6.181
3	3.0	5.0	6.711
20	2.0	5.0	3.8
15	2.0	6.0	14.201
18	2.0	17.0	13.341
2	2.0	14.0	8.651
16	1.0	15.0	2.23
17	2.0	16.0	8.901
7	2.0	21.0	6.871
16	2.0	26.0	6.661
22	2.0	4.0	6.681
3	3.0	8.0	7.291
17	2.0	17.0	24.801
22	2.0	18.0	2.15
12	2.0	24.0	7.351
2	3.0	8.0	7.081
22	2.0	6.0	11.541
15	2.0	25.0	3.37
7	2.0	11.0	9.121
10	2.0	13.0	1.91
2	2.0	26.0	4.601
14	2.0	2.0	4.01
12	2.0	5.0	3.94
17	2.0	1.0	5.801
17	3.0	22.0	13.441
9	2.0	17.0	13.051
9	2.0	4.0	2.55
2	2.0	24.0	9.721
3	2.0	10.0	6.951
7	2.0	7.0	4.911
6	1.0	5.0	2.12
8	2.0	20.0	3.94
4	2.0	17.0	7.621
1	2.0	19.0	10.441
22	2.0	10.0	6.331
6	2.0	1.0	3.01
18	3.0	12.0	12.691
2	1.0	21.0	2.5
18	2.0	19.0	2.43
13	2.0	20.0	4.671
11	3.0	22.0	10.171
10	2.0	18.0	5.271
21	2.0	10.0	7.751
3	2.0	19.0	7.301
4	3.0	3.0	7.461
14	1.0	23.0	2.04
19	3.0	10.0	10.171
1	2.0	15.0	10.851
7	2.0	25.0	2.76
19	2.0	11.0	8.981
19	2.0	18.0	3.02
16	2.0	17.0	5.551
22	2.0	2.0	6.951
17	2.0	6.0	10.281
21	2.0	19.0	8.471
8	2.0	13.0	4.661
8	2.0	21.0	16.321
5	2.0	19.0	5.221
21	2.0	13.0	4.14
10	2.0	12.0	4.681
16	2.0	13.0	4.481
12	2.0	21.0	16.881
20	2.0	15.0	15.891
22	3.0	2.0	10.191
15	2.0	21.0	13.681
11	2.0	17.0	10.111
6	3.0	13.0	8.641
1	2.0	10.0	8.521
11	2.0	17.0	18.141
2	2.0	22.0	10.661
10	2.0	22.0	3.42
2	2.0	12.0	6.881
13	2.0	25.0	6.161
11	2.0	2.0	1.85
12	3.0	17.0	19.951
5	2.0	20.0	6.821
2	1.0	9.0	2.19
16	2.0	17.0	9.961
8	3.0	26.0	9.421
7	2.0	6.0	5.141
10	2.0	2.0	3.09
20	3.0	5.0	5.291
1	2.0	14.0	11.901
10	2.0	23.0	6.261
18	2.0	23.0	3.09
5	2.0	26.0	3.89
4	2.0	25.0	4.651
18	2.0	14.0	9.041
20	2.0	10.0	4.881
2	2.0	7.0	10.111
17	3.0	17.0	27.341
16	2.0	14.0	15.591
3	2.0	21.0	12.081
21	2.0	17.0	14.141
16	1.0	5.0	1.88
8	2.0	23.0	4.271
5	1.0	8.0	2.61
8	2.0	17.0	12.281
4	1.0	16.0	2.41
19	2.0	14.0	9.691
3	2.0	11.0	10.951
7	2.0	7.0	10.801
20	2.0	17.0	11.741
20	3.0	7.0	12.591
15	1.0	5.0	2.7
17	2.0	12.0	6.211
2	2.0	10.0	7.061
2	2.0	17.0	12.631
9	3.0	5.0	5.611
9	2.0	22.0	3.91
7	2.0	14.0	3.82
22	2.0	16.0	4.1
8	2.0	15.0	3.74
12	2.0	17.0	15.451
22	2.0	22.0	5.951
4	1.0	21.0	2.63
2	2.0	9.0	5.731
9	3.0	2.0	3.99
21	3.0	6.0	9.971
15	2.0	10.0	5.001
16	2.0	17.0	8.851
2	2.0	17.0	7.881
19	2.0	17.0	11.441
14	1.0	12.0	1.72
3	3.0	8.0	6.881
18	2.0	15.0	18.611
3	2.0	12.0	2.65
20	1.0	8.0	1.61
3	2.0	17.0	15.301
18	2.0	23.0	4.741
13	2.0	20.0	2.67
5	3.0	21.0	24.051
8	3.0	11.0	7.981
12	2.0	7.0	8.811
8	2.0	19.0	2.07
1	2.0	12.0	4.601
2	3.0	18.0	8.251
14	3.0	5.0	5.381
18	2.0	20.0	3.81
11	2.0	18.0	3.97
1	1.0	16.0	1.48
5	2.0	12.0	5.201
22	3.0	24.0	9.381
3	3.0	15.0	17.991
5	2.0	6.0	8.731
4	1.0	5.0	1.21
7	2.0	19.0	3.92
5	3.0	8.0	7.441
4	2.0	6.0	7.411
7	3.0	13.0	8.361
10	1.0	21.0	2.13
16	2.0	9.0	3.45
4	2.0	6.0	8.541
10	3.0	5.0	5.231
6	2.0	3.0	4.13
21	2.0	21.0	7.201
19	3.0	26.0	10.411
2	2.0	17.0	15.621
2	2.0	17.0	13.921
17	2.0	14.0	9.171
12	1.0	15.0	2.18
6	1.0	7.0	1.68
12	2.0	17.0	17.281
13	2.0	26.0	4.411
17	2.0	15.0	5.851
22	2.0	14.0	8.911
17	2.0	20.0	6.891
13	2.0	19.0	4.451
3	2.0	6.0	8.831
8	2.0	2.0	3.36
17	2.0	19.0	9.491
11	2.0	19.0	4.701
13	3.0	9.0	5.201
18	3.0	1.0	4.401
21	2.0	15.0	11.661
17	2.0	19.0	10.941
8	2.0	19.0	2.88
4	3.0	15.0	16.981
3	2.0	25.0	5.071
16	2.0	15.0	5.881
14	2.0	6.0	4.241
16	1.0	11.0	2.14
20	2.0	15.0	4.321
4	2.0	19.0	9.551
18	2.0	10.0	13.101
5	2.0	6.0	7.971
12	2.0	8.0	5.341
5	2.0	18.0	6.401
21	2.0	21.0	5.431
18	2.0	6.0	2.99
17	2.0	11.0	7.171
16	2.0	17.0	4.901
9	1.0	14.0	2.48
22	2.0	14.0	18.541
11	2.0	24.0	4.551
12	2.0	25.0	5.411
10	2.0	24.0	8.081
22	2.0	23.0	4.261
7	2.0	23.0	2.52
3	3.0	15.0	18.701
17	2.0	17.0	24.611
19	2.0	21.0	17.821
18	2.0	21.0	11.791
9	1.0	6.0	3.03
16	2.0	17.0	19.061
18	2.0	16.0	4.08
5	3.0	6.0	11.741
22	3.0	19.0	21.961
7	3.0	20.0	7.841
8	2.0	12.0	6.331
17	2.0	5.0	5.061
10	2.0	15.0	7.371
18	2.0	22.0	7.721
14	2.0	15.0	8.081
22	2.0	19.0	14.111
14	2.0	12.0	9.791
20	3.0	7.0	12.831
13	2.0	25.0	2.9
3	2.0	20.0	5.381
2	2.0	11.0	12.081
16	1.0	6.0	1.62
20	1.0	23.0	2.56
2	2.0	24.0	10.011
2	1.0	17.0	2.32
13	3.0	3.0	4.761
3	2.0	6.0	5.621
22	2.0	7.0	5.111
16	2.0	10.0	4.371
13	2.0	21.0	14.271
10	2.0	11.0	2.83
19	3.0	5.0	5.001
14	2.0	13.0	3.45
6	2.0	8.0	2.0
3	2.0	14.0	12.681
17	2.0	3.0	4.901
3	2.0	19.0	11.261
18	2.0	24.0	9.551
21	2.0	12.0	5.681
13	2.0	24.0	7.141
7	2.0	24.0	3.61
5	3.0	11.0	11.901
10	3.0	21.0	18.921
13	2.0	17.0	13.411
16	2.0	17.0	15.711
15	2.0	4.0	5.291
21	2.0	17.0	9.881
20	3.0	22.0	11.161
20	3.0	21.0	18.971
16	3.0	2.0	5.581
10	2.0	10.0	11.221
7	2.0	6.0	4.211
2	2.0	8.0	3.92
16	2.0	21.0	21.101
22	3.0	6.0	13.601
3	3.0	1.0	5.741
6	2.0	16.0	6.361
1	3.0	9.0	4.161
21	2.0	24.0	4.971
2	2.0	15.0	11.371
2	2.0	14.0	12.401
11	2.0	21.0	13.051
3	3.0	16.0	9.841
2	2.0	17.0	11.221
21	2.0	3.0	5.011
8	3.0	10.0	10.651
13	2.0	7.0	6.551
3	2.0	24.0	8.781
12	2.0	10.0	8.121
15	2.0	17.0	17.641
5	3.0	2.0	6.191
5	2.0	12.0	10.391
15	2.0	11.0	10.731
11	2.0	15.0	7.301
1	2.0	6.0	8.531
20	2.0	10.0	3.82
1	2.0	21.0	14.401
1	1.0	20.0	2.4
15	2.0	21.0	11.041
5	2.0	11.0	10.081
7	3.0	26.0	10.481
4	2.0	19.0	7.041
11	2.0	14.0	5.861
18	2.0	21.0	12.271
3	2.0	13.0	7.401
2	2.0	7.0	2.93
6	2.0	21.0	16.791
2	1.0	13.0	2.4
17	2.0	22.0	11.011
20	2.0	15.0	9.421
9	3.0	4.0	6.071
2	2.0	16.0	4.901
13	2.0	22.0	6.701
3	2.0	16.0	5.791
9	2.0	22.0	4.04
9	2.0	23.0	2.53
22	2.0	2.0	3.28
17	2.0	10.0	7.851
8	2.0	16.0	4.311
8	2.0	21.0	15.711
7	2.0	17.0	11.581
15	2.0	24.0	7.231
17	2.0	19.0	13.091
6	2.0	6.0	7.011
13	2.0	19.0	6.041
13	2.0	8.0	3.55
3	2.0	11.0	12.501
13	2.0	18.0	2.14
7	2.0	20.0	3.99
16	2.0	13.0	7.601
3	2.0	15.0	8.871
5	2.0	17.0	19.671
18	3.0	14.0	15.441
11	2.0	17.0	3.29
10	2.0	19.0	23.401
8	2.0	13.0	4.431
3	2.0	5.0	5.921
18	2.0	14.0	5.291
20	2.0	17.0	11.491
5	2.0	26.0	9.781
2	3.0	12.0	11.951
8	2.0	21.0	15.531
16	2.0	19.0	6.111
4	1.0	13.0	2.42
13	2.0	19.0	15.931
22	2.0	11.0	6.831
7	3.0	1.0	6.981
14	1.0	6.0	2.14
17	2.0	6.0	12.431
19	2.0	24.0	3.49
10	3.0	24.0	9.981
7	3.0	17.0	28.171
22	2.0	12.0	5.171
19	2.0	13.0	5.681
8	2.0	14.0	8.641
18	2.0	21.0	16.701
19	2.0	16.0	3.34
13	2.0	13.0	7.701
5	3.0	13.0	8.771
15	2.0	1.0	3.03
3	1.0	17.0	2.62
7	2.0	14.0	11.841
2	2.0	8.0	3.81
